sam_th,energy,polarization,scan,q,R,R_err
7.376,284.2,100.0,2.0,0.03697989129207431,0.0040828462098834745,0.007999559528855664
7.376,284.6,100.0,3.0,0.037031938992696516,0.010441904945715447,0.014890459939838804
7.376,285.0,100.0,4.0,0.037083986693318714,0.013995484885736518,0.05130410760346596
7.376,285.5,100.0,10.0,0.03714904631909647,0.009775521920422135,0.058884948501389665
7.376,286.0,100.0,5.0,0.03721410594487422,0.008395046173672935,0.029554477972965985
7.376,286.5,100.0,6.0,0.03727916557065197,0.0003686529427136435,0.0015023404028442183
7.376,287.0,100.0,7.0,0.03734422519642972,0.0017038374057442172,0.006905779790466445
7.376,287.7,100.0,8.0,0.037435308672518576,0.003518376706191102,0.01369314310336994
7.376,288.6,100.0,9.0,0.03755241599891853,0.004804628479626651,0.031219847500732395
7.428,250.0,100.0,0.0,0.03275786282000841,0.007864760834777088,0.011289530311311469
7.438,284.0,100.0,1.0,0.03726274879484773,0.006303577429587476,0.010723227329538345
7.438,284.2,100.0,2.0,0.03728899016723846,0.007055061440230066,0.013823049184227127
7.438,284.6,100.0,3.0,0.037341472912019946,0.009866914006265803,0.014070506148441924
7.438,285.0,100.0,4.0,0.03739395565680142,0.013857445467565403,0.050798088039214324
7.438,285.5,100.0,10.0,0.03745955908777826,0.008172674010602536,0.0492298510658134
7.438,286.0,100.0,5.0,0.03752516251875511,0.008497507171768998,0.02991518847397724
7.438,286.5,100.0,6.0,0.03759076594973195,0.0007926254360337892,0.003230119928272329
7.438,287.0,100.0,7.0,0.0376563693807088,0.0016570316418352351,0.006716072546459316
7.438,287.7,100.0,8.0,0.037748214184076374,0.0026637856967869113,0.010367166960442011
7.438,288.6,100.0,9.0,0.0378663003598347,0.0042022667291746465,0.027305779624490042
7.5,250.0,100.0,0.0,0.03307357967882446,0.012418820619691196,0.017826689808135458
7.5,284.0,100.0,1.0,0.03757158651514459,0.00891289980550771,0.015162033281490439
7.5,284.2,100.0,2.0,0.03759804537888765,0.007236581031316603,0.014178702250716676
7.5,284.6,100.0,3.0,0.037650963106373773,0.009979827634858635,0.014231524264577265
7.5,285.0,100.0,4.0,0.037703880833859886,0.01451875058717586,0.05322227478888494
7.5,285.5,100.0,10.0,0.03777002799321754,0.007757891819413048,0.046731321763100554
7.5,286.0,100.0,5.0,0.03783617515257519,0.006343011349166642,0.02233035832359226
7.5,286.5,100.0,6.0,0.037902322311932836,0.001433122107899697,0.005840282269438953
7.5,287.0,100.0,7.0,0.03796846947129049,0.0022095548548757503,0.008955490242957276
7.5,287.7,100.0,8.0,0.038061075494391194,0.0036528765018600416,0.014216601818358595
7.5,288.6,100.0,9.0,0.03818014038123497,0.004532156971429296,0.0294493632748892
7.562,284.0,100.0,1.0,0.0378803802410205,0.011396980635977636,0.019387786633079024
7.562,284.2,100.0,2.0,0.0379070565651339,0.008999337949201415,0.017632488696404068
7.562,284.6,100.0,3.0,0.03796040921336069,0.00631621467020818,0.009007105696432191
7.562,285.0,100.0,4.0,0.038013761861587475,0.013376982686489196,0.049036826145036155
7.562,285.5,100.0,10.0,0.03808045267187096,0.00684352066931875,0.04122341144150679
7.562,286.0,100.0,5.0,0.03814714348215446,0.0052840600446683325,0.018602355837866066
7.562,286.5,100.0,6.0,0.03821383429243794,0.0015186945377441302,0.0061890084121859115
7.562,287.0,100.0,7.0,0.038280525102721424,0.0026221987734756287,0.01062796675046841
7.562,287.7,100.0,8.0,0.038373892237118304,0.003667361095239774,0.014272974295357375
7.562,288.6,100.0,9.0,0.03849393569562859,0.004307118330496664,0.02798709161715745
7.572,250.0,100.0,0.0,0.03338924430994377,0.02217815301868515,0.031835797173411
7.624,284.0,100.0,1.0,0.03818912961089367,0.013017709984497248,0.022144863775061197
7.624,284.2,100.0,2.0,0.03821602336414078,0.008572430762757153,0.016796045373363835
7.624,284.6,100.0,3.0,0.038269810870635,0.0008355608515869455,0.001191534059401508
7.624,285.0,100.0,4.0,0.03832359837712922,0.012590479024816565,0.04615369141848615
7.624,285.5,100.0,10.0,0.03839083276024699,0.006826944801083482,0.041123563151528486
7.624,286.0,100.0,5.0,0.03845806714336476,0.003834968785881172,0.013500878752135482
7.624,286.5,100.0,6.0,0.03852530152648253,0.0021479544258930926,0.008753378431577684
7.624,287.0,100.0,7.0,0.0385925359096003,0.0028928114084896296,0.011724779896854462
7.624,287.7,100.0,8.0,0.03868666404596518,0.0033762897425613494,0.013140155948048588
7.624,288.6,100.0,9.0,0.038807685935577166,0.00467409893512373,0.03037168359149338
7.642,250.0,100.0,0.0,0.033696089933919766,0.03006727895931538,0.04316030255985139
7.688,284.0,100.0,1.0,0.03850779172923213,0.014864466974214152,0.025286444130717154
7.688,284.2,100.0,2.0,0.03853490989242173,0.008864206698059216,0.017367724746906295
7.688,284.6,100.0,3.0,0.03858914621880094,0.0010005884626072365,0.0014268682291377727
7.688,285.0,100.0,4.0,0.03864338254518014,0.013977293644582185,0.0512374228546886
7.688,285.5,100.0,10.0,0.03871117795315414,0.006242549074463349,0.03760333041647952
7.688,286.0,100.0,5.0,0.03877897336112814,0.0028019142171653833,0.009864044854576965
7.688,286.5,100.0,6.0,0.03884676876910214,0.0018475865534593506,0.007529314445672958
7.688,287.0,100.0,7.0,0.038914564177076144,0.002671694523816162,0.010828576709648366
7.688,287.7,100.0,8.0,0.03900947774823974,0.0031390183081505,0.012216721086735265
7.688,288.6,100.0,9.0,0.03913150948259295,0.004425878817708339,0.02875878173130115
7.714,250.0,100.0,0.0,0.03401165009948561,0.04184416026125364,0.14866155683548352
7.75,284.0,100.0,1.0,0.038816449842383305,0.014426723195909472,0.07094683108761601
7.75,284.2,100.0,2.0,0.03884378537044132,0.007554362110911133,0.041147742559261194
7.75,284.6,100.0,3.0,0.038898456426557364,0.00013366318666991912,0.0005226895769931771
7.75,285.0,100.0,4.0,0.03895312748267339,0.012979511764483854,0.08477396754127262
7.75,285.5,100.0,10.0,0.039021466302818435,0.006466680249281815,0.03798240561040877
7.75,286.0,100.0,5.0,0.03908980512296348,0.0020239191015124602,0.013099538771614717
7.75,286.5,100.0,6.0,0.039158143943108514,0.0020409980503550036,0.0146777600611993
7.75,287.0,100.0,7.0,0.03922648276325356,0.0028468134554081002,0.020883060642026257
7.75,287.7,100.0,8.0,0.03932215711145661,0.0032598313172666348,0.020437036214807133
7.75,288.6,100.0,9.0,0.03944516698771769,0.00402962328511451,0.027999837249673337
7.786,250.0,100.0,0.0,0.03432715655601347,0.04300294215283977,0.12141650323543392
7.812,284.0,100.0,1.0,0.03912506250344175,0.012246917626037223,0.04715270065914916
7.812,284.2,100.0,2.0,0.03915261536435966,0.005283857701372721,0.022360040013555887
7.812,284.6,100.0,3.0,0.0392077210861955,0.0008321636229558689,0.002447475365257152
7.812,285.0,100.0,4.0,0.03926282680803133,0.01234206704350525,0.0673770933749471
7.812,285.5,100.0,10.0,0.039331708960326124,0.006504904757336789,0.03848338860024176
7.812,286.0,100.0,5.0,0.03940059111262092,0.0019018560020446639,0.010846089103209252
7.812,286.5,100.0,6.0,0.039469473264915705,0.0016120096308877905,0.009754645159616299
7.812,287.0,100.0,7.0,0.0395383554172105,0.0031876558803525306,0.01976662260832912
7.812,287.7,100.0,8.0,0.03963479043042321,0.0028347315900446287,0.015098428422839486
7.812,288.6,100.0,9.0,0.039758778304553835,0.004113843018935952,0.028082104514094063
7.858,250.0,100.0,0.0,0.034642608805275595,0.04136088023465535,0.11607061599451624
7.876,284.0,100.0,1.0,0.03944358235347654,0.009697418329068307,0.03812948180055866
7.876,284.2,100.0,2.0,0.039471359524148,0.0038343994774322973,0.015999119057711328
7.876,284.6,100.0,3.0,0.03952691386549093,0.0022725405612374436,0.008338261214023859
7.876,285.0,100.0,4.0,0.03958246820683385,0.013011551665395294,0.07405537483338434
7.876,285.5,100.0,10.0,0.03965191113351251,0.006358731674807059,0.0376880853602983
7.876,286.0,100.0,5.0,0.039721354060191165,0.0025825105527546312,0.01454535366440433
7.876,286.5,100.0,6.0,0.03979079698686982,0.0011870992496919963,0.00788156307471029
7.876,287.0,100.0,7.0,0.03986023991354848,0.0025347701350916674,0.01599973451611858
7.876,287.7,100.0,8.0,0.039957460010898595,0.00274496184526854,0.01536821099133364
7.876,288.6,100.0,9.0,0.04008245727892018,0.004722481343700032,0.0321108830829794
7.928,250.0,100.0,0.0,0.0349492460493583,0.035330487035005465,0.10124860309518363
7.938,284.0,100.0,1.0,0.039752101530769815,0.0065374557491699485,0.024831343605680314
7.938,284.2,100.0,2.0,0.039780095968467544,0.0021903147079131617,0.009429416579501608
7.938,284.6,100.0,3.0,0.039836084843862994,0.004564413042457995,0.01606713078852013
7.938,285.0,100.0,4.0,0.039892073719258445,0.012129422123951007,0.0675732249889981
7.938,285.5,100.0,10.0,0.03996205981350276,0.006687695920489063,0.03961306750894976
7.938,286.0,100.0,5.0,0.040032045907747074,0.0035056540636276678,0.019635930158071385
7.938,286.5,100.0,6.0,0.04010203200199138,0.0007360798038413649,0.004457706400467428
7.938,287.0,100.0,7.0,0.0401720180962357,0.00217128709232939,0.013779941706931705
7.938,287.7,100.0,8.0,0.04026999862817773,0.002231583617255238,0.012427446774564031
7.938,288.6,100.0,9.0,0.0403959735978175,0.004293419598541041,0.029254702705555656
8.0,250.0,100.0,0.0,0.03526458992990294,0.029369381757799868,0.0812327915392061
8.0,284.0,100.0,1.0,0.04006057416036973,0.00449990853223459,0.01755855986901129
8.0,284.2,100.0,2.0,0.04008878583231366,0.001979356833607982,0.008583094004614442
8.0,284.6,100.0,3.0,0.040145209176201506,0.007587221721564546,0.028076605050429717
8.0,285.0,100.0,4.0,0.04020163252008935,0.011808801454523836,0.06452926233892628
8.0,285.5,100.0,10.0,0.040272161699949155,0.0066709530450736005,0.03958171979000308
8.0,286.0,100.0,5.0,0.04034269087980896,0.004441535849837315,0.02415373008694585
8.0,286.5,100.0,6.0,0.04041322005966876,0.0005284107817050952,0.0032829572226279282
8.0,287.0,100.0,7.0,0.04048374923952858,0.0025640763810586037,0.015200565493950614
8.0,287.7,100.0,8.0,0.0405824900913323,0.0025443783377104693,0.014174993561526163
8.0,288.6,100.0,9.0,0.04070944261507995,0.004784517780276602,0.03250252160937665
8.16,284.0,100.0,1.0,0.04085641495230965,0.003920486225421187,0.02369296195995105
8.16,284.2,100.0,2.0,0.0408851870755155,0.004345561557266772,0.028253343048645664
8.16,284.6,100.0,3.0,0.04094273132192721,0.014284553773227232,0.08395732295475243
8.16,285.0,100.0,4.0,0.04100027556833891,0.011574690448855464,0.08616846331717537
8.16,285.5,100.0,10.0,0.041072205876353546,0.00731530564308285,0.04262128750120302
8.16,286.0,100.0,5.0,0.04114413618436818,0.005196992427085292,0.03930555305524822
8.16,286.5,100.0,6.0,0.041216066492382804,0.0007581767263321957,0.006391551373882377
8.16,287.0,100.0,7.0,0.041287996800397436,0.0023266836173736947,0.01939156920638399
8.16,287.7,100.0,8.0,0.04138869923161791,0.0031240701364340525,0.022269812818184083
8.16,288.6,100.0,9.0,0.04151817378604425,0.004405150993510324,0.0313449864381611
8.182,250.0,100.0,0.0,0.03606145975764102,0.00694387054006133,0.02918723012046626
8.32,284.0,100.0,1.0,0.04165193713771858,0.010709264756873093,0.06472008519208082
8.32,284.2,100.0,2.0,0.041681269487815566,0.010303209147037239,0.0669879136900963
8.32,284.6,100.0,3.0,0.041739934188009545,0.015078186924265435,0.08862189391910386
8.32,285.0,100.0,4.0,0.04179859888820351,0.009477051140943889,0.07055246420643312
8.32,285.5,100.0,10.0,0.041871929763445975,0.008146671895955138,0.04746509059177831
8.32,286.0,100.0,5.0,0.04194526063868844,0.0035298249290459296,0.02669654092649221
8.32,286.5,100.0,6.0,0.0420185915139309,0.002309629018903947,0.019470542970038494
8.32,287.0,100.0,7.0,0.042091922389173364,0.0029614001872318506,0.024681566608237983
8.32,287.7,100.0,8.0,0.04219458561451281,0.004215762437003281,0.030051899047682115
8.32,288.6,100.0,9.0,0.04232658118994924,0.005068561652521157,0.03606550524449958
8.364,250.0,100.0,0.0,0.03685796572024018,0.004024767114290968,0.016917337854783488
8.48,284.0,100.0,1.0,0.04244713451295472,0.01768307421744858,0.10686541940955042
8.48,284.2,100.0,2.0,0.042477026861203276,0.013693512988675646,0.08903050041097077
8.48,284.6,100.0,3.0,0.0425368115577004,0.008961774663051179,0.0526727415905494
8.48,285.0,100.0,4.0,0.04259659625419752,0.010527714989217106,0.07837419297478782
8.48,285.5,100.0,10.0,0.042671327124818914,0.008053013665166552,0.046919408076780605
8.48,286.0,100.0,5.0,0.04274605799544032,0.0019307906516117604,0.014602829513466564
8.48,286.5,100.0,6.0,0.042820788866061714,0.004102594757504912,0.03458553164203038
8.48,287.0,100.0,7.0,0.04289551973668312,0.0035662908341865325,0.029722982104151606
8.48,287.7,100.0,8.0,0.04300014295555307,0.004874392941899996,0.03474692106058037
8.48,288.6,100.0,9.0,0.04313465852267159,0.0050548830822322735,0.0359681749598328
8.546,250.0,100.0,0.0,0.03765409978084459,0.016999736802750097,0.0714551383391494
8.64,284.0,100.0,1.0,0.04324200087690919,0.018460955090844115,0.1115664439465653
8.64,284.2,100.0,2.0,0.043272452990202784,0.0106490468820484,0.069236431410458
8.64,284.6,100.0,3.0,0.04333335721678999,0.0018924125587687437,0.011122636022271874
8.64,285.0,100.0,4.0,0.04339426144337718,0.011597874605988876,0.08634105913754027
8.64,285.5,100.0,10.0,0.04347039172661118,0.008228373756855816,0.047941111509116716
8.64,286.0,100.0,5.0,0.04354652200984517,0.002289276212334465,0.017314104048540162
8.64,286.5,100.0,6.0,0.04362265229307916,0.0045492692796592895,0.03835106948643945
8.64,287.0,100.0,7.0,0.04369878257631316,0.004339148520650256,0.03616430622825576
8.64,287.7,100.0,8.0,0.04380536497284075,0.00430990630562774,0.030722999964334235
8.64,288.6,100.0,9.0,0.04394239948266195,0.004777729193759904,0.033996078001465584
8.728,250.0,100.0,0.0,0.038449853906350966,0.023292816469362924,0.09790689364422936
8.8,284.0,100.0,1.0,0.04403653003105442,0.010104524437223416,0.061065413662768374
8.8,284.2,100.0,2.0,0.04406754167192136,0.004403099879904834,0.028627437385249487
8.8,284.6,100.0,3.0,0.04412956495365524,0.00040166351191684026,0.002360773302722739
8.8,285.0,100.0,4.0,0.04419158823538912,0.010223159470510026,0.07610691151635803
8.8,285.5,100.0,10.0,0.044269117337556466,0.009725311266821449,0.056662743536058616
8.8,286.0,100.0,5.0,0.04434664643972382,0.004623887221456231,0.03497108126562398
8.8,286.5,100.0,6.0,0.04442417554189117,0.003216975814842422,0.02711962194958414
8.8,287.0,100.0,7.0,0.04450170464405852,0.003723007744881106,0.031029127381855866
8.8,287.7,100.0,8.0,0.0446102453870928,0.003157208778189862,0.022506040340845627
8.8,288.6,100.0,9.0,0.04474979777099404,0.003954083854222153,0.02813540443188777
8.91,250.0,100.0,0.0,0.03924522006748965,0.015117713137728934,0.0635444122554441
8.96,284.0,100.0,1.0,0.04483071577949246,0.0022264206387102446,0.013455091146033712
8.96,284.2,100.0,2.0,0.04486228670609774,0.0003115983810469624,0.0020259052454108363
8.96,284.6,100.0,3.0,0.04492542855930829,0.004402704140066435,0.025876849863842314
8.96,285.0,100.0,4.0,0.044988570412518844,0.009128761871280599,0.06795960426867861
8.96,285.5,100.0,10.0,0.045067497729032034,0.010015053963771666,0.058350876252668514
8.96,286.0,100.0,5.0,0.045146425045545224,0.0071943439942113545,0.054411791729466745
8.96,286.5,100.0,6.0,0.045225352362058414,0.0017158736438044428,0.014465089951418013
8.96,287.0,100.0,7.0,0.04530427967857161,0.0022934564927356133,0.019114640240994275
8.96,287.7,100.0,8.0,0.045414777921690075,0.0027889179641309783,0.019880693554902525
8.96,288.6,100.0,9.0,0.04555684709141382,0.004445861024132,0.03163465990443126
9.09,250.0,100.0,0.0,0.040031456483717504,0.0029070003796930564,0.012219019429131613
9.12,284.0,100.0,1.0,0.04562455192900329,0.0006450007134725077,0.003897980120260117
9.12,284.2,100.0,2.0,0.04565668189515047,0.0019473885816797157,0.012661249167027934
9.12,284.6,100.0,3.0,0.04572094182744485,0.011482181589874584,0.0674864082750006
9.12,285.0,100.0,4.0,0.045785201759739214,0.008691951274380648,0.0647077421077127
9.12,285.5,100.0,10.0,0.04586552667510718,0.0090808629298634,0.0529079834222234
9.12,286.0,100.0,5.0,0.04594585159047515,0.006002274684468969,0.045396011130015144
9.12,286.5,100.0,6.0,0.046026176505843105,0.0014549304828265117,0.012265297263079879
9.12,287.0,100.0,7.0,0.046106501421211074,0.0018055148592708722,0.015047927481531083
9.12,287.7,100.0,8.0,0.04621895630272622,0.003487842044798963,0.02486294676012789
9.12,288.6,100.0,9.0,0.04636354115038856,0.004320799810062211,0.03074478301604934
9.272,250.0,100.0,0.0,0.04082602712730785,0.0007024809660703317,0.002952744221490214
9.28,284.0,100.0,1.0,0.04641803228909319,0.006862624020639896,0.04147339909324623
9.28,284.2,100.0,2.0,0.04645072104422636,0.007250436451578441,0.047139838112820284
9.28,284.6,100.0,3.0,0.046516098554492694,0.014260529827603662,0.08381612245291065
9.28,285.0,100.0,4.0,0.04658147606475902,0.00776142351307147,0.05778037349943065
9.28,285.5,100.0,10.0,0.046663197952591925,0.008571521572638675,0.049940399361938066
9.28,286.0,100.0,5.0,0.046744919840424844,0.004005447219039869,0.030293736307456083
9.28,286.5,100.0,6.0,0.04682664172825775,0.002437489078566472,0.020548423774892726
9.28,287.0,100.0,7.0,0.046908363616090666,0.0020671457619329315,0.017228470516095797
9.28,287.7,100.0,8.0,0.04702277425905674,0.0038286428492195048,0.027292332078408577
9.28,288.6,100.0,9.0,0.047169873657155977,0.0036498985054169895,0.02597096429191716
9.44,284.0,100.0,1.0,0.04721115067204289,0.013641181001328493,0.08243874967793333
9.44,284.2,100.0,2.0,0.04724439796124855,0.011060729528529172,0.07191305004418674
9.44,284.6,100.0,3.0,0.047310892539659886,0.010061818488972432,0.059138238253829946
9.44,285.0,100.0,4.0,0.04737738711807121,0.007843094975700531,0.05838838150298882
9.44,285.5,100.0,10.0,0.047460505341085375,0.007003244389008545,0.04080311980229579
9.44,286.0,100.0,5.0,0.04754362356409954,0.002436810840029555,0.018429928290679368
9.44,286.5,100.0,6.0,0.047626741787113694,0.004142498795732922,0.03492192908276103
9.44,287.0,100.0,7.0,0.04770986001012786,0.002354416493055873,0.019622706768047848
9.44,287.7,100.0,8.0,0.04782622552234768,0.00359441290408185,0.025622632997778092
9.44,288.6,100.0,9.0,0.04797583832377317,0.002918746355451687,0.020768428837705147
9.454,250.0,100.0,0.0,0.04162018583061259,0.007635257047227464,0.03209334090845124
9.6,284.0,100.0,1.0,0.04800390089295593,0.014857336939085518,0.08978843405733711
9.6,284.2,100.0,2.0,0.04803770645696505,0.009871266527796586,0.06417957169840845
9.6,284.6,100.0,3.0,0.048105317584983306,0.003760801171913919,0.022104071542701983
9.6,285.0,100.0,4.0,0.04817292871300155,0.006628034376844944,0.049342791462955754
9.6,285.5,100.0,10.0,0.04825744262302436,0.006000902046739224,0.034963155865192795
9.6,286.0,100.0,5.0,0.048341956533047174,0.0026548371459661703,0.02007889058101652
9.6,286.5,100.0,6.0,0.048426470443069976,0.003934830659614376,0.03317125339644549
9.6,287.0,100.0,7.0,0.04851098435309279,0.0023277301409843428,0.01940029137852225
9.6,287.7,100.0,8.0,0.04862930382712472,0.002591592415494111,0.01847406603359967
9.6,288.6,100.0,9.0,0.04878142886516578,0.0022436112076218116,0.01596448407308087
9.636,250.0,100.0,0.0,0.04241392458046003,0.012392510595988752,0.052089545225341365
9.76,284.0,100.0,1.0,0.048796276769806836,0.010840058886028094,0.06551052294609218
9.76,284.2,100.0,2.0,0.048830640344996845,0.005318648048923834,0.034580015931420856
9.76,284.6,100.0,3.0,0.04889936749537686,0.00015088723742521387,0.000886838239637713
9.76,285.0,100.0,4.0,0.04896809464575686,0.005759682309666276,0.042878293463834115
9.76,285.5,100.0,10.0,0.049054003583731874,0.004815228699522037,0.028055047430647496
9.76,286.0,100.0,5.0,0.049139912521706894,0.004033748710675872,0.030507784297067155
9.76,286.5,100.0,6.0,0.0492258214596819,0.0026447393713527876,0.02229557697491789
9.76,287.0,100.0,7.0,0.04931173039765691,0.0016503677339922708,0.01375486546203421
9.76,287.7,100.0,8.0,0.04943200291082193,0.0015047955960933552,0.010726877051767551
9.76,288.6,100.0,9.0,0.04958663899917696,0.0019592923537600257,0.013941404584650097
9.818,250.0,100.0,0.0,0.04320723536791596,0.009312285369314246,0.039142408323071275
9.92,284.0,100.0,1.0,0.04958827212348935,0.004580297757346654,0.027680449385689327
9.92,284.2,100.0,2.0,0.049623193441886176,0.0016489591829266755,0.010720964104290506
9.92,284.6,100.0,3.0,0.04969303607867983,0.0008846712607696198,0.005199646550278099
9.92,285.0,100.0,4.0,0.049762878715473476,0.0053039028569298995,0.03948521654075146
9.92,285.5,100.0,10.0,0.04985018201146553,0.004146867622788181,0.02416096412149373
9.92,286.0,100.0,5.0,0.04993748530745759,0.004586413950123375,0.034687665871972286
9.92,286.5,100.0,6.0,0.05002478860344965,0.0008532360844146287,0.007192917004942307
9.92,287.0,100.0,7.0,0.05011209189944171,0.0006616645528323483,0.005514593334414159
9.92,287.7,100.0,8.0,0.05023431651383059,0.0012012757636480987,0.008563247696481101
9.92,288.6,100.0,9.0,0.0503914624466163,0.0014241997112687155,0.010133936543995158
10.0,250.0,100.0,0.0,0.04400011018836429,0.0018507574626547864,0.007779304589281468
10.08,284.0,100.0,1.0,0.0503798807778646,0.0005934757535023561,0.0035865955504980713
10.08,284.2,100.0,2.0,0.05041535956714479,0.00039405647017967617,0.0025620193123043417
10.08,284.6,100.0,3.0,0.050486317145705166,0.003588418825246566,0.021090896011942698
10.08,285.0,100.0,4.0,0.050557274724265536,0.005266492057919168,0.039206709648799014
10.08,285.5,100.0,10.0,0.050645971697466007,0.0033123130046124522,0.01929858460487596
10.08,286.0,100.0,5.0,0.05073466867066647,0.00398474520200983,0.030137164166907243
10.08,286.5,100.0,6.0,0.050823365643866934,0.00010090916473365954,0.0008506804391251551
10.08,287.0,100.0,7.0,0.050912062617067405,0.00036654489462954526,0.0030549407914251627
10.08,287.7,100.0,8.0,0.05103623837954805,0.0013165078588444367,0.009384675218463302
10.08,288.6,100.0,9.0,0.0511958929313089,0.00115518782892068,0.008219774278881964
10.182,250.0,100.0,0.0,0.04479254104158795,0.0005118579903527542,0.002151497045809452
10.24,284.0,100.0,1.0,0.05117109655980931,0.0021273341772291834,0.012856274665722082
10.24,284.2,100.0,2.0,0.051207132543302135,0.0021811886673287367,0.014181336717875857
10.24,284.6,100.0,3.0,0.051279204510287786,0.006099131879274496,0.03584758705529984
10.24,285.0,100.0,4.0,0.05135127647727343,0.003643074145918272,0.027121079590975122
10.24,285.5,100.0,10.0,0.05144136643600549,0.002800580373410144,0.016317068225058764
10.24,286.0,100.0,5.0,0.05153145639473755,0.0018613471767641601,0.01407761916858754
10.24,286.5,100.0,6.0,0.051621546353469605,0.0005066350403294501,0.0042710146270776425
10.24,287.0,100.0,7.0,0.051711636312201666,0.0004926509897126579,0.0041059625340853535
10.24,287.7,100.0,8.0,0.051837762254426545,0.0012479711224858306,0.008896113751140557
10.24,288.6,100.0,9.0,0.05199992418014426,0.001164632556024909,0.00828697852305664
10.364,250.0,100.0,0.0,0.04558451993184952,0.005611022590797952,0.02358485899526983
10.4,284.0,100.0,1.0,0.05196191329926385,0.005262429818489959,0.03180282810278201
10.4,284.2,100.0,2.0,0.05199850619595347,0.004152281417137513,0.026996702213715928
10.4,284.6,100.0,3.0,0.05207169198933272,0.0038236006087193856,0.02247317460891992
10.4,285.0,100.0,4.0,0.052144877782711964,0.0031077308812013263,0.023135685193458384
10.4,285.5,100.0,10.0,0.05223636002443602,0.0016575514121264818,0.009657419488831562
10.4,286.0,100.0,5.0,0.05232784226616008,0.0006378317652039935,0.0048240074695680805
10.4,286.5,100.0,6.0,0.05241932450788413,0.0009315817092078426,0.007853383184387303
10.4,287.0,100.0,7.0,0.05251080674960819,0.0006569551965844313,0.005475343559791995
10.4,287.7,100.0,8.0,0.05263888188802186,0.0010754995551658212,0.007666656871833865
10.4,288.6,100.0,9.0,0.05280354992312517,0.0005634268238039968,0.004009080773178968
10.546,250.0,100.0,0.0,0.04637603886797197,0.010643620437817962,0.04473842034369881
10.56,284.0,100.0,1.0,0.05275232482928042,0.006497985842389592,0.03926975444569944
10.56,284.2,100.0,2.0,0.05278947435380808,0.004141948831029974,0.02692952330115679
10.56,284.6,100.0,3.0,0.05286377340286341,0.001776929030683524,0.010443882732716753
10.56,285.0,100.0,4.0,0.052938072451918734,0.0026651242450180237,0.019840674077401237
10.56,285.5,100.0,10.0,0.05303094626323789,0.0013769752654236582,0.008022693997093783
10.56,286.0,100.0,5.0,0.05312382007455705,0.0008852077661705383,0.00669494545283524
10.56,286.5,100.0,6.0,0.0532166938858762,0.0008778888410162267,0.007400743696074332
10.56,287.0,100.0,7.0,0.05330956769719536,0.0006402108188140595,0.005335788805579853
10.56,287.7,100.0,8.0,0.053439591033042175,0.0007098447694284221,0.005060100911557015
10.56,288.6,100.0,9.0,0.05360676389341666,0.0006083706976103271,0.00432888027994122
10.72,284.0,100.0,1.0,0.05354232498607115,0.005060919246299001,0.03058502448176931
10.72,284.2,100.0,2.0,0.0535800308487374,0.00320148089551632,0.020814925024695737
10.72,284.6,100.0,3.0,0.0536554425740699,0.0007540147143958313,0.004431713996401868
10.72,285.0,100.0,4.0,0.05373085429940239,0.0025808182190783474,0.01921305291243797
10.72,285.5,100.0,10.0,0.05382511895606801,0.0008640469972325588,0.005034211457510658
10.72,286.0,100.0,5.0,0.05391938361273363,0.00166166443022125,0.012567391686331635
10.72,286.5,100.0,6.0,0.05401364826939924,0.00042661804220731433,0.0035964585024711535
10.72,287.0,100.0,7.0,0.054107912926064865,0.00036497510921357294,0.003041857533217775
10.72,287.7,100.0,8.0,0.05423988344539673,4.2929604092753375e-05,0.00030602201799336855
10.72,288.6,100.0,9.0,0.05440955982739485,0.0008448145554610218,0.00601130377203829
10.728,250.0,100.0,0.0,0.047167089863419276,0.010647906933303674,0.04475643780664402
10.88,284.0,100.0,1.0,0.05433190760905611,0.003037260798240528,0.018355300954394343
10.88,284.2,100.0,2.0,0.05437016951582305,0.0017759892121311266,0.011546869558694016
10.88,284.6,100.0,3.0,0.05444669332935694,0.0018371996311075617,0.010798122588214496
10.88,285.0,100.0,4.0,0.054523217142890816,0.002587668083685946,0.019264047132091237
10.88,285.5,100.0,10.0,0.054618871909808166,0.0008883582826712978,0.005175856706084528
10.88,286.0,100.0,5.0,0.05471452667672552,0.001937866024520761,0.014656341510869331
10.88,287.0,100.0,7.0,0.05490583621056023,0.00020328721136842018,0.001694281937856782
10.88,288.6,100.0,9.0,0.05521193146469576,0.0008793366614282031,0.006256946871435382
10.91,250.0,100.0,0.0,0.04795766493637702,0.004965274653214994,0.02087058119511317
11.04,284.0,100.0,1.0,0.055121066540911395,0.0023916342755376137,0.014453538835311206
11.04,284.2,100.0,2.0,0.05515988419340499,0.0016969753183675926,0.011033148462653556
11.04,284.6,100.0,3.0,0.0552375194983922,0.0035719813887672832,0.0209942851422615
11.04,285.0,100.0,4.0,0.055315154803379396,0.0022399057266847804,0.016675109826617764
11.04,285.5,100.0,10.0,0.055412198934613396,0.0011207104041595737,0.006529613753929876
11.04,286.0,100.0,5.0,0.0555092430658474,0.0009425969019879888,0.007128987209546584
11.04,286.5,100.0,6.0,0.05560628719708139,0.00035036163407525274,0.0029536047544780238
11.04,287.0,100.0,7.0,0.0557033313283154,0.00036262043108961433,0.003022232645906692
11.04,287.7,100.0,8.0,0.05583919311204299,0.000580679381675664,0.004139350453910301
